atomens,3
atomer,11
atomerna,1
atomernas,1
atomic,1
atomkärna,1
atomkärnan,2
atomkärnor,1
atomära,1
atomärt,1
atomåldern,1
atonal,1
atp,5
atps,1
atsushi,1
att,24512
attack,6
attackdykare,1
attacker,4
attackera,3
attackerade,1
attackeras,1
attackerat,1
attackerna,5
attackflyg,2
attackviggen,3
attentat,2
attentatens,1
attentatet,1
atterbom,5
atterboms,1
atterdag,2
atterstam,2
attesterar,1
attiska,5
attityd,21
attityden,4
attityder,10
attityderna,1
attitydfrågor,1
attitydförändring,2
attitydförändringar,2
attitydförändringen,1
attitydskapande,1
attraherade,2
attraheras,1
attraktion,4
attraktionen,1
attraktioner,2
attraktionsbetingelserna,1
attraktionskraft,2
attraktiv,9
attraktiva,9
attraktivare,1
attraktivaste,1
attraktivitet,1
attraktivt,5
attribut,1
attributen,1
atypi,1
au,2
auberge,1
auch,2
auctorer,1
audi,10
audiens,2
auditing,3
auditiv,2
auditorier,1
auditorium,1
audrey,3
aug,7
august,12
augusta,1
augusti,74
augustihorisonten,1
augustimorgonens,1
augustimånad,1
augustinus,4
augusts,1
augustsson,1
auktion,8
auktionen,3
auktionens,1
auktioner,1
auktionsfirman,1
auktionsverk,1
auktorativa,1
auktorisation,1
auktoriserad,1
auktoriserade,1
auktoritativ,2
auktoritativt,1
auktoritet,25
auktoriteten,2
auktoriteter,3
auktoriteters,1
auktoritetssystem,1
auktoritetstro,1
auktoritära,2
aula,1
aulan,3
aulataket,1
aulin,2
aulis,3
aura,5
auran,1
aurora,1
aus,1
auschwitz,3
auster,14
austergestalter,1
austerlitz,1
austers,15
austin,4
australien,18
australienresan,1
australiens,3
australiensarens,1
australiensisk,2
australiensiska,2
australier,1
australiern,1
australiska,2
australiskt,1
ausweicht,1
autenticitet,1
autenticiteten,1
autentisk,1
autentiska,4
author,1
auto,3
autobahn,1
autodidakt,2
autodidaktmyten,1
autografen,1
autolatina,2
autoliv,2
automat,1
automateld,1
automater,1
automatik,1
automatiken,1
automation,1
automatiserad,3
automatiserade,1
automatiseringen,1
automatisk,13
automatiska,8
automatiskt,23
automatlåda,2
automatvapen,2
automatväxling,1
automne,1
automobilen,1
automobilens,1
automobilhandlarförbund,1
auton,1
autonom,4
autonoma,2
autonomi,1
autonomt,1
autoreceptorer,1
autoregulationen,2
autoregulationsplatån,1
av,15335
avaborg,1
avafjärden,2
avaktiverade,1
avancemang,4
avancera,5
avancerad,11
avancerade,34
avancerar,2
avancerat,5
avantgardeförfattare,1
avart,1
avarter,3
avbalkning,1
avbetalningsplan,1
avbilda,2
avbildad,1
avbildades,1
avbildande,1
avbildas,4
avbildats,1
avbildning,1
avbildningar,4
avblåsts,1
avbrott,13
avbrotten,1
avbrottet,2
avbrottsinstruktion,1
avbrottsvektorn,1
avbruten,2
avbrutna,7
avbryta,9
avbrytande,1
avbrytas,3
avbryter,7
avbryts,3
avbräck,4
avbröt,16
avbröts,7
avbyråkratisering,1
avbytare,1
avbytarverksamheten,1
avböjas,2
avböjde,3
avböjer,2
avbön,1
avd,6
avdelad,1
avdelats,1
avdelning,46
avdelningar,21
avdelningarna,8
avdelningarnas,3
avdelningars,1
avdelningen,50
avdelningens,11
avdelningschef,1
avdelningsdirektör,2
avdelningsföreståndaren,1
avdelningskollega,1
avdelningskontor,2
avdelningskontoren,1
avdelningsläkaren,2
avdelningsmöte,2
avdelningssammanträden,1
avdelningssköterskan,1
avdelningsstyrelsen,1
avdotia,1
avdrag,12
avdragsbegränsning,2
avdragsbegränsningar,1
avdragsbestämmelsen,1
avdragsbestämmelserna,2
avdragseffekten,2
avdragsförbud,1
avdragsgill,6
avdragsgillt,2
avdragsgränserna,1
avdragsposter,1
avdragsrätt,29
avdragsrätten,7
avdragsrättens,1
avdramatisera,1
avdramatiseras,2
avdramatiserat,1
avdunstningstricket,1
avdöda,1
avel,3
avelshunden,1
avelsmatadoren,1
avelsverksamhet,1
avenbok,1
avenue,2
aveny,2
avenyn,1
aversion,1
avesta,2
avfall,9
avfallet,2
avfallit,1
avfallshantering,2
avfallshanteringsfrågor,1
avfallsprodukter,1
avfarten,1
avfartsfiler,1
avfattad,1
avfattade,2
avfattas,1
avfattat,1
avfilmade,2
avfirats,1
avflagnad,1
avflagnat,1
avflyttning,2
avfolkade,1
avfolkas,1
avfolkning,1
avfyras,1
avfyrat,1
avfyring,1
avfyringen,1
avfyrningsknappen,1
avfällingen,1
avfärda,1
avfärdad,1
avfärdande,2
avfärdar,1
avfärdas,2
avfärdat,1
avfärdats,1
avfånga,1
avfödan,1
avfödor,1
avföra,2
avföras,1
avföring,3
avföringar,1
avföringen,2
avföringsmedel,1
avförtrollat,1
avförts,1
avgasat,1
avgaser,5
avgaserna,1
avgasmätningarna,1
avgasrening,1
avgasreningen,1
avgassystem,1
avgav,3
avgavs,1
avge,8
avger,6
avges,2
avgett,3
avgick,3
avgift,49
avgiften,11
avgifter,42
avgifterna,13
avgifternas,1
avgiftning,1
avgiftsbelagda,1
avgiftsbeläggs,2
avgiftsberoende,1
avgiftsberäkning,1
avgiftsfinansierat,1
avgiftsfinansiering,3
avgiftsfinansieringen,2
avgiftsfria,1
avgiftshöjningar,4
avgiftshöjningarna,2
avgiftsnivån,1
avgiftssättningen,1
avgiftsunderlaget,1
avgiftsuppbörd,1
avgiftsutredningen,1
avgivande,1
avgivit,1
avgivits,1
avgivna,3
avgjord,1
avgjorde,5
avgjordes,5
avgjort,8
avglans,1
avgrund,3
avgrunden,4
avgrunder,1
avgrundshål,1
avgränsa,4
avgränsad,9
avgränsade,5
avgränsades,1
avgränsar,2
avgränsas,6
avgränsat,2
avgränsats,1
avgränsbar,1
avgränsbart,1
avgränsning,4
avgränsningar,2
avgränsningen,1
avgudadyrkan,4
avgudadyrkare,2
avgudadyrkarna,2
avgudaoffer,1
avgudar,1
avgudaväsendet,2
avgå,7
avgående,5
avgång,7
avgångar,1
avgången,1
avgångna,1
avgångsbetyg,1
avgångsregister,1
avgångsstation,1
avgångsstationen,1
avgångstider,1
avgår,9
avgör,25
avgöra,37
avgörande,95
avgöranden,8
avgörandena,2
avgörandet,5
avgöras,15
avgörelse,1
avgörelser,1
avgörs,24
avhandlade,2
avhandlades,2
avhandling,15
avhandlingar,4
avhandlingarna,3
avhandlingen,10
avhandlingens,15
avhandlingsarbetet,1
avhandlingsuppsatser,1
avhandlingsämnet,3
avhandlingsämnets,3
avhjälpa,1
avhjälpande,1
avhjälpas,1
avhoppet,1
avhuggna,1
avhysa,1
avhysas,4
avhysning,16
avhysningsfråga,1
avhysningsfrågan,3
avhysningsförfarande,1
avhysningsyrkande,1
avhyst,4
avhyvlade,1
avhyvling,1
avhämtats,1
avhämtning,4
avhända,1
avhände,1
avhängig,3
avhängigt,2
avhängt,1
avhålla,3
avhållsamhet,4
avhånad,1
avhånade,1
avhånats,1
avhöll,2
avicenna,1
avidentifierade,1
avignon,1
avigsidan,1
avigt,1
avin,1
avio,2
aviserade,3
aviserar,1
aviserat,2
avisio,1
aviv,2
avkall,3
avkasta,1
avkastat,1
avkastning,16
avkastningen,16
avkastningsskatt,2
avklarad,4
avklarade,3
avklarat,2
avklarnade,1
avklippt,1
avklippta,5
avkläda,1
avklädd,1
avknoppas,1
avkoda,1
avkomma,6
avkomman,1
avkoppling,4
avkopplingsmedel,1
avkortad,1
avkristnat,1
avkrok,1
avkroken,1
avkräva,4
avkrävas,1
avkrävde,1
avkunnades,1
avkönad,1
avlagd,2
avlagda,2
avlagringar,2
avlasta,2
avlastar,3
avlastas,2
avlastning,1
avlat,1
avled,16
avleda,2
avledas,1
avledning,1
avledningen,1
avliden,3
avlider,2
avlidit,11
avlidna,8
avlidnas,1
avlidne,26
avlidnes,8
avliva,1
avlivade,1
avlivas,1
avlivat,1
avlivning,1
avlopp,8
avloppet,3
avloppsanläggningar,1
avloppsarbeten,1
avloppsdike,1
avloppsgaller,1
avloppsgallret,2
avloppshantering,1
avloppsledningar,2
avloppsledningarna,1
avloppsnät,1
avloppspumparna,1
avloppsreningsverket,1
avloppsrör,2
avloppsstammar,1
avloppssystemet,1
avloppsvatten,4
avloppsvattnet,3
avlossa,1
avlossades,1
avlossas,1
avlossat,1
avlyftning,1
avlyssnad,1
avlyssnade,3
avlyssnar,1
avlyssning,1
avlyssningsskandal,1
avlägga,2
avläggare,2
avläggarjobb,1
avläggarnas,1
avläggas,1
avlägger,2
avlägsen,13
avlägsenhetens,1
avlägset,21
avlägsna,25
avlägsnade,3
avlägsnades,1
avlägsnande,1
avlägsnar,5
avlägsnare,2
avlägsnas,1
avlägsnat,1
avlägsnats,3
avlämna,1
avlämnad,2
avlämnade,2
avlämnande,4
avlämnandet,12
avlämnas,11
avlämnats,3
avlänkning,1
avlänkningen,1
avläsa,2
avläsare,1
avläsas,5
avläsbar,2
avläsbara,1
avläsbart,1
avläser,1
avlång,1
avlånga,7
avlångt,1
avlönas,2
avlönat,1
avlöningskontoret,1
avlöpte,1
avlösa,1
avlösas,1
avlöser,5
avlösning,3
avlöst,2
avlöste,1
avlöstes,4
avlösts,2
avlövad,1
avmaskningstabletter,1
avmattning,1
avmattningsperiod,1
avmytologisera,1
avmytologiserarna,1
avmytologiseras,1
avmytologisering,1
avmytologiseringen,2
avmytologiseringsdebatten,1
avmytologiseringsprogram,1
avmätt,3
avmätta,1
avnjuta,1
avnjuter,1
avnjutes,2
avnämare,1
avoca,1
avold,4
avpassad,1
avpassade,2
avpassas,1
avpassat,2
avpatrullerat,1
avpersonalisera,1
avpolitiseras,1
avpolletterades,1
avrapporterades,1
avrapportering,3
avrapporteringstillfälle,2
avrapporteringstillfällen,1
avrapporteringstillfällena,1
avrapporteringstillfället,3
avreglerad,1
avreglering,3
avregleringar,1
avregleringen,3
avresa,1
avresan,2
avrinning,3
avrinningen,3
avrinningsareal,1
avrinningsområde,1
avrinningsområdet,2
avrinningssystem,1
avrinningsvattnet,1
avrita,1
avritade,1
avritning,1
avrunda,2
avrundad,1
avrundade,4
avrundat,2
avrunna,2
avrustning,1
avräknade,1
avräknas,1
avräknats,1
avräkning,2
avräkningar,1
avräkningarna,1
avräkningsförfarande,1
avrättad,1
avrättas,2
avrättning,3
avrättningar,1
avrättningen,1
avrättningsform,1
avrättningsmetoder,1
avrättningsplatser,1
avrådandet,1
avrådas,1
avråddes,1
avrått,1
avsade,1
avsagt,4
avsaknad,6
avsaknaden,5
avsalu,2
avsalumassa,1
avsaluvärdet,1
avsats,3
avsatsen,1
avsatser,2
avsatt,6
avsatta,1
avsattes,4
avsatts,1
avse,16
avsedd,15
avsedda,25
avseende,84
avseenden,33
avseendet,7
avses,97
avsett,14
avsetts,1
avsevärd,8
avsevärda,2
avsevärt,25
avsides,4
avsigkommen,1
avsikt,27
avsikten,27
avsikter,10
avsiktligt,7
avsiktsadverbial,1
avsiktsförklaring,4
avsiktsförklaringar,1
avsjungande,1
avskaffa,6
avskaffade,4
avskaffades,4
avskaffande,3
avskaffandet,2
avskaffas,7
avskaffat,1
avskaffats,2
avskalade,1
avskavd,1
avsked,11
avskeda,3
avskedas,1
avskedet,2
avskedets,1
avskedsansökan,1
avskedsgåva,1
avskedsreplik,1
avskild,1
avskilda,1
avskildhet,3
avskiljas,2
avskilt,2
avskjutningen,1
avskjutningsmedel,1
avskjutningsrobotar,1
avskrivare,1
avskriven,1
avskrivning,4
avskrivningar,11
avskrivningarna,2
avskrivningstid,1
avskrivs,1
avskräcka,2
avskräckande,4
avskräcker,1
avskräckningsfaktorn,1
avskräde,1
avskräden,1
avskuren,3
avskuret,2
avskurna,2
avsky,8
avskydd,1
avskydda,2
avskydde,9
avskyn,1
avskyr,4
avskytt,1
avskyvärd,1
avskyvärda,2
avskyvärt,2
avskärma,2
avslag,2
avslagit,1
avslagits,1
avslagningen,1
avslappad,1
avslappnad,2
avslappnade,1
avslitet,1
avslog,2
avslut,1
avsluta,15
avslutad,6
avslutade,33
avslutades,15
avslutande,14
avslutar,14
avslutare,1
avslutas,13
avslutat,11
avslutats,3
avslutning,19
avslutningen,2
avslutningsanförande,1
avslutningsdagen,1
avslutningsfas,1
avslutningsnummer,1
avslutningstonfall,1
avslutningsvis,4
avslå,1
avslås,3
avslöja,18
avslöjad,3
avslöjade,9
avslöjades,4
avslöjande,9
avslöjanden,3
avslöjandet,2
avslöjandets,1
avslöjar,19
avslöjas,4
avslöjat,7
avslöjats,1
avsmak,4
avsmakar,1
avsmakas,1
avsmalnande,1
avsnitt,93
avsnitten,3
avsnittet,12
avsnäst,1
avsnävade,1
avspeglad,1
avspeglade,1
avspeglades,1
avspeglar,14
avspeglas,8
avspegling,1
avspel,1
avspänd,4
avspända,1
avspänning,1
avspänningen,2
avspänt,4
avspärrat,1
avstamp,2
avstanna,2
avstannade,1
avstannar,4
avsteg,5
avstickare,3
avstigningsknappen,1
avstjälpningsplats,1
avstod,7
avstyrkte,1
avstyrt,1
avstämd,2
avstängd,7
avstängningsgränsen,1
avstå,18
avstånd,65
avstånden,8
avståndet,19
avståndsbedömning,1
avståndsoberoende,1
avståndsskapande,1
avståndstagande,2
avståndstagandet,2
avstår,6
avstått,4
avsvalkad,1
avsvalning,1
avsvimmad,1
avsvor,1
avsäger,1
avsända,1
avsändaren,3
avsändningsnummer,1
avsändningsorten,1
avsänt,1
avsätta,3
avsättas,1
avsätter,3
avsättning,4
avsättningen,4
avsättningsmöjligheter,2
avsättningssvårigheter,1
avsätts,4
avsåg,14
avsågad,1
avsågs,1
avsöndras,1
avsöndrat,1
avsöndringen,1
avta,2
avtackades,2
avtackandet,1
avtackas,1
avtackning,1
avtagande,2
avtagen,1
avtages,1
avtagit,1
avtal,97
avtalade,4
avtalades,1
avtalat,6
avtalats,1
avtalen,10
avtalet,59
avtalsbrott,1
avtalsbrottet,1
avtalsdelegerade,1
avtalsfrihet,1
avtalsfriheten,1
avtalsföremålet,1
avtalsförslag,1
avtalsinnehåll,1
avtalsklausul,1
avtalslagen,2
avtalslutande,1
avtalsområde,1
avtalsområden,1
avtalspaketet,1
avtalsperiod,1
avtalsperioden,2
avtalsrätt,1
avtalsrörelsen,2
avtalsslutande,39
avtalstexten,1
avtalstid,1
avtalstiden,1
avtalstidens,1
avtalsåret,2
avtar,6
avteckna,1
avtecknade,4
avtecknar,5
avteckningar,1
avtjäna,1
avtjänad,1
avtjänar,3
avtjänas,1
avtjänat,1
avtjänats,2
avtog,7
avtonande,1
avtrappningsregel,1
avtrubbad,2
avtryck,7
avtryckaren,2
avtrycken,1
avträden,1
avträdeslängan,1
avträdet,2
avtvinga,1
avtynad,1
avtäcka,2
avtäckt,1
avtärd,1
avtåg,1
avtåget,1
avund,8
avundas,4
avunden,1
avundsjuk,4
avundsjuka,5
avundsjukan,2
avundsjukt,1
avundsvärda,1
avvakta,5
avvaktan,12
avvaktande,5
avvaktar,3
avvaktas,5
avvand,1
avvara,2
avveckla,4
avvecklade,1
avvecklades,5
avvecklas,4
avvecklingen,1
avvek,5
avverkas,1
avverkat,2
avverkats,1
avverkning,2
avverkningsbar,1
avvika,7
avvikande,12
avvikelse,5
avvikelsen,3
avvikelser,8
avvikelserna,1
avviker,14
avvikit,1
avvisa,8
avvisade,8
avvisades,1
avvisande,11
avvisandet,2
avvisar,8
avvisas,7
avvisat,2
avvisning,1
avvittringen,1
avväga,1
avvägar,2
avvägd,1
avvägning,5
avvägningar,3
avvägningen,2
avvägs,1
avvänjd,1
avväpnad,1
avväpnande,1
avväpnar,2
avväpnat,1
avvärja,4
avvärjande,3
avvärjda,1
avvärjes,1
avyttra,2
avyttras,2
avyttringar,1
award,2
ax,5
axe,1
axel,26
axelbredd,1
axellångt,1
axelmakternas,1
axeln,22
axelpartiet,2
axelsson,12
axen,4
axens,3
axialrullager,1
axiom,3
axiomata,1
axiomen,2
axiomens,1
axla,3
axlar,11
axlarna,36
axlarnas,1
axplock,3
axslingan,2
ayatollah,1
ayatollahns,2
ayieko,12
ayrton,1
azerbajdzjan,1
aztekerna,1
aztekernas,1
azur,1
azurblått,1
ba,7
baba,1
babassuolja,1
babbla,2
babblar,1
babels,1
babianart,1
babianerna,1
babs,1
baby,5
babyansikte,1
babylon,3
babyn,1
babysjuka,1
bach,7
bachhofen,1
bachkoral,1
bachs,4
back,13
backa,9
backade,5
backande,1
backar,13
backarna,4
backarnas,1
backas,4
backateatern,2
backateaterns,3
backe,1
backen,28
backenalternativet,1
backenhemmet,1
backens,2
backenvägen,1
background,2
backig,1
backkrönet,1
backkämpen,1
backlash,1
backlunds,1
backman,2
backning,1
backsidan,1
backsippa,1
backsluttningens,1
backspegel,1
backspegeln,11
backtimjans,1
backviken,1
bacon,3
bacons,1
bad,56
bada,12
badade,3
badande,3
badanläggningen,1
badar,5
badare,1
badat,3
badavdelning,1
badbyxor,1
badbyxorna,2
baddade,1
baddag,1
baddagar,1
baddags,1
baddräkt,1
baddräkter,1
badet,3
badholmenprojektet,1
badhuset,2
badkar,2
badkaren,1
badkaret,3
badkarets,1
badkläder,2
badminton,4
badmintontid,1
badorter,1
badplats,1
badplatsen,1
badplatser,1
badrock,6
badrocken,4
badrockens,2
badrockgänget,2
badrum,10
badrummet,7
badrumsdörren,1
badrumsmattan,1
badrumsskåpet,2
badrumsspegeln,1
badshop,2
badskor,1
badstrand,2
badstranden,1
badstränder,2
badstuga,1
badstugan,1
badutflykt,1
badutflykter,1
badutflykterna,1
badvarmt,1
badvattnet,2
bae,1
baes,1
baevregraes,1
bag,1
bagage,3
bagagehyllans,1
bagageplats,1
bagaget,8
bagageutrymme,3
bagageutrymmet,5
bagaren,1
bagarstugor,3
bagass,1
bagatell,1
bagdad,5
bageri,1
bageriet,1
baggarnas,1
baggböle,11
baggböleören,1
bagger,2
baguetter,1
bah,1
bahco,2
bahnhof,1
bahrain,3
baibing,2
baja,1
bajonetten,1
bajonettsår,1
bak,21
baka,11
bakad,1
bakade,2
bakar,3
bakat,1
bakaxel,1
bakbands,1
bakben,1
bakbenen,7
bakbord,3
bakbordet,2
bakbundna,2
bakdel,1
bakdelar,2
bakdörr,2
bakdörren,3
bakelsen,1
baken,6
baker,4
bakers,1
bakfickan,1
bakfot,1
bakfoten,2
bakfotsspåret,2
bakfull,5
bakfötterna,3
bakfötternas,1
bakgata,1
bakgrunden,37
bakgrundens,1
bakgrunder,3
bakgrundsbild,1
bakgrundsdrag,1
bakgrundsfärgen,1
bakgrundskapitlet,1
bakgrundsljudet,1
bakgrundsstrålning,1
bakgrundsstrålningen,4
bakgrundsteckning,1
bakgård,3
bakgårdar,3
bakgårdarna,2
bakgården,1
bakhjul,1
bakhjulen,2
bakhjulsdriven,2
bakhjulsupphängning,1
bakhjulsupphängningen,2
bakhjälp,1
bakhjärnan,2
bakhuvud,3
bakhuvudet,2
bakhåll,2
bakifrån,6
bakkant,1
bakkanten,2
bakklövarna,1
bakkropp,1
bakkroppen,2
bakljusen,1
bakluckan,2
bakluckor,1
baklyktorna,1
baklänges,8
baklängesmålen,1
baklängessteg,1
bakläxa,2
baklår,1
baklås,1
bakomliggande,9
bakpartiet,1
bakplåt,1
bakplåtar,1
bakproceduren,1
bakpå,2
bakre,7
bakruset,1
bakrutorna,1
baksida,8
baksidan,6
baksidor,1
bakslag,5
bakslaget,1
baksluga,1
baksmälla,1
baksmälleeffekten,1
baksmälleeffekter,1
baksäte,1
baksätet,8
baktakt,1
baktassarna,1
bakterie,11
bakteriearter,1
bakteriegrupper,2
bakteriekoloni,1
bakteriekolonier,1
bakterien,10
bakteriens,2
bakterier,78
bakterierna,22
bakteriernas,7
bakteriers,4
bakteriesläkten,1
bakterietester,1
bakteriologiska,2
baktermometer,1
baktill,3
bakugn,1
bakut,1
bakvagn,1
bakvagnsupphängningen,1
bakvatten,1
bakverk,1
bakverket,1
bakväg,1
bakvägen,2
bakväggen,1
bakvända,1
bakvänt,1
bakändan,1
bakåt,37
bakåthopp,1
bakåtsikt,1
bakåtsluttande,1
bakåtsträvande,1
bakåtsträveri,1
balalajka,1
balalajkan,2
balans,28
balansakt,2
balansdagens,2
balansen,11
balansens,1
balansera,2
balanserade,4
balanserande,1
balanserar,1
balanseras,3
balanserat,4
balansgång,3
balansomslutning,1
balansomslutningen,3
balansräkning,4
balansräkningen,3
balar,1
balbecks,1
baldakin,1
balder,16
balders,3
baldrige,1
baldringe,1
baldur,6
baler,2
balja,2
baljväxter,2
baljväxtfrön,1
balk,1
balkan,3
balkanflickas,1
balkanhalvön,1
balkanländernas,1
balko,6
balkong,4
balkongdörr,1
balkongdörrarna,1
balkongdörren,1
balkongen,2
balkonger,4
balkstruktur,1
ball,1
balla,1
ballad,2
balladdiktarna,1
balladerna,1
balladliknande,1
ballast,2
ballistisk,1
ballong,6
ballongbanan,1
ballongen,8
ballonger,10
ballongerna,5
ballongfärderna,1
ballonguppstigning,1
balme,1
balsam,1
balsamerade,1
baltasar,11
baltasars,1
baltica,2
baltikum,7
baltikums,1
baltimore,1
baltiska,14
baltzar,1
bambelche,1
bammeln,1
bamse,1
bana,6
banade,3
banal,3
banala,2
banalas,1
banalaste,1
banalisering,1
banalt,2
banan,16
bananer,4
banans,1
banar,1
banbrytande,2
banbrytare,1
banbyggena,1
banco,1
band,41
bandade,1
bandage,3
bandar,2
bandas,2
bandats,1
bandelen,1
banden,6
bandens,1
banderilleros,1
banderoller,1
bandet,12
bandets,1
bandhundar,1
banditer,1
banditgäng,2
bandledare,1
bandmedlemmarna,1
bandmedlemmen,1
bandnivå,1
bandproduktion,1
bands,7
bandspelare,12
bandspelaren,3
bandsågarna,1
bandupptagningen,1
bandutskriften,1
bandy,6
bandyklubbor,1
bandyns,1
bandyspecialisterna,1
bandyspelare,1
bang,11
bangalore,1
bangladesh,4
bangårdar,1
bangården,2
bangårdsområdet,1
bank,34
banka,1
bankade,4
bankande,1
bankar,2
bankavgifter,1
bankdirektör,3
bankdirektören,2
bankdirektörer,1
banken,16
bankens,1
banker,17
bankerna,7
bankernas,4
bankeryd,1
bankfack,2
bankfilial,1
bankföreningen,3
bankgiro,1
bankgirot,4
bankgrupp,1
bankhus,1
banking,1
bankinspektionen,24
bankinspektionens,1
bankirer,1
bankirfirmor,1
bankkoncerner,1
bankkoncernerna,1
bankkonto,3
bankkonton,2
bankkontoret,1
bankkund,2
bankkunden,2
banklån,2
bankmän,1
bankomaten,1
bankomater,1
bankomatkön,1
bankpersonalen,1
bankrånare,1
bankrånarliga,1
bankrånarligan,1
bankrörelser,1
bankrörelserna,1
banksparande,3
banksparandet,1
banktjänsteman,1
bankvalv,2
bankvinster,1
bankvinsterna,1
bankvärlden,1
banlängden,1
bannade,1
bannlyst,1
bannlysta,1
banor,11
banorna,5
banque,1
banrörelsemängdsmoment,1
banspel,4
banstorp,1
banstrukturen,4
banta,3
bantad,1
bantades,2
bantas,1
bantning,3
bantningen,1
bantorget,1
banvallen,2
banvallens,3
banyanträdet,1
baptismen,1
baptist,1
baptisterna,1
baptistiska,4
baptistsamfundet,1
baptistsamfundets,1
bar,94
bara,1766
barack,1
baracken,3
baracker,1
barackerna,2
barbara,6
barbarer,1
barbarhjordar,1
barbari,1
barbarinvasionerna,1
barbarisk,1
barbariska,2
barber,1
barberarn,2
barberarskålar,1
barbiträden,1
barbro,8
barbröstade,1
barcelona,17
barck,19
barcks,1
bardisk,2
bardot,1
baren,12
barer,1
barfota,6
barfotaflicka,1
barfotagrabb,1
barfotaliv,1
barfotastigarna,1
barhuvad,1
bariloche,1
bark,15
barkarby,2
barkborrar,2
barkborrarnas,1
barkbröd,1
barkbåtar,3
barken,21
barkeryd,1
barkgnag,1
barkin,1
barkley,1
barklund,1
barkymp,1
barköket,1
barley,1
barmark,5
barmarksträning,1
barmen,1
barmhärtig,1
barmhärtige,1
barmhärtighet,2
barmhärtighetsdödande,1
barmiga,1
barnabas,1
barnaben,1
barnabröst,1
barnadödligheten,1
barnafödandet,1
barnahänder,1
barnantalet,1
barnard,1
barnaröst,1
barnatro,1
barnavårdscentralen,1
barnbarn,5
barnbarnen,2
barnbarnet,2
barnbarnsbarn,1
barnbarnsbarnbarnsbarnbarns,1
barnbarnsbarnet,1
barnbidrag,4
barnbidragsmodellen,3
barnbilder,2
barnbyn,1
barnböcker,1
barndaghem,1
barndaghemmet,1
barndom,18
barndomen,7
barndomens,4
barndoms,6
barndomsby,1
barndomsdjupet,1
barndomshem,5
barndomshemmet,1
barndomskvarteren,1
barndomsminnen,2
barndomsnalle,1
barndomsscenerna,1
barndomstid,1
barndomsväninna,1
barndomsvänner,1
barndomsår,1
barndop,1
barnekow,1
barnens,21
barnet,76
barnets,31
barnexpertis,1
barnfamilj,1
barnfamiljer,7
barnfamiljerna,2
barnfamiljernas,1
barnfigur,1
barnflicka,1
barnflickan,1
barngrupper,2
barnhälsovården,1
barnkalas,1
barnkalasen,1
barnkammare,3
barnkammaren,4
barnkamrarna,1
barnkläder,1
barnkrig,1
barnkroppar,1
barnkullar,2
barnkullarna,2
barnkultur,1
barnkära,1
barnkören,1
barnledare,1
barnledig,2
barnlediga,1
barnledighet,1
barnlek,1
barnmagen,1
barnmilitarism,1
barnmorska,1
barnmorskan,5
barnmorskans,2
barnombudsmän,2
barnomsorg,8
barnomsorgen,20
barnomsorgens,2
barnomsorgsbehovet,1
barnomsorgsplats,1
barnomsorgspolitiken,1
barnomsorgsutbyggnaden,1
barnord,1
barnorganisation,1
barnpjäs,1
barnporträtt,2
barnprogram,1
barnprogrammen,1
barnprogramstittare,1
barnpsykiatriska,1
barnrika,1
barnrikedomen,1
barnroller,1
barnrörelse,1
barns,22
barnsben,4
barnsbörder,1
barnsjukdomar,1
barnskolor,1
barnskorna,1
barnskötare,1
barnsköterska,1
barnsköterskan,1
barnslig,9
barnsliga,2
barnsligt,4
barnspråk,1
barnstadiet,1
barnstol,1
barnstolen,1
barnstuga,1
barnsäng,1
barnsängen,1
barntillsyn,1
barntillsynskostnader,1
barntillägg,1
barntilläggen,2
barntvål,1
barnum,1
barnungar,1
barnvagn,1
barnvakt,2
barnvakten,1
barnverksamhet,1
barnverksamheten,1
barnvisa,1
barnvärld,2
barnängens,1
barock,5
barockband,1
barocken,1
barockens,4
barockförfattare,1
barocklitteratur,1
barockmusik,1
barockmusiker,1
barockmänniskor,1
barockstil,1
baron,5
baronen,1
baroner,4
barowiak,1
barr,1
barren,2
barrens,1
barrhala,1
barricada,1
barrier,1
barrikaden,1
barrikader,2
barrikadera,1
barrikaderat,1
barrington,1
barriär,2
barron,1
barrskog,9
barrskogen,1
barrskogsarealer,1
barrskogsnunnan,1
barrskogsområdet,1
barrträd,10
barrträdslöpare,1
barrträdsplantor,1
barrträdsstockar,1
barrträdsstubbar,1
barrystjärna,1
bars,5
barsebäck,1
barsk,2
barskt,1
barskåpet,1
barstolarna,1
bart,3
bartender,1
bartendern,8
baryoner,2
baryonerna,1
baryonisk,1
barägarvän,1
bas,29
basal,2
basala,2
basalomsättning,1
basalomsättningen,4
basar,2
basarer,1
basarkvaliteter,1
basbegrepp,1
basbelopp,1
basbeloppet,2
basblocket,2
basdator,1
basebollklubba,1
basel,6
basen,15
basenheter,1
basenheterna,1
basenheternas,1
baser,2
basera,1
baserad,12
baserade,6
baserades,4
baserar,10
baseras,15
baserat,6
baserats,3
basetthorn,1
basfinansieringen,1
basfödan,1
basgis,1
basgrönsaker,1
basgång,1
basgångarna,1
basic,2
basilaris,1
basilika,2
basilikakrukan,1
basilikan,1
basinvesteringarna,1
basis,12
baskemölla,2
basker,3
baskerlik,1
baskern,3
baskervilles,1
basket,4
basketen,1
basketexperter,1
basketlag,1
basketspelaren,1
baskurs,3
baskursen,1
baslinjen,2
baslinjespel,1
basmarknad,2
basmarknaden,2
basmat,1
basmaterial,1
basnivå,1
basnivån,1
basnäringar,1
basnäringarna,1
